CO,2008,3,351.61
CO,2008,4,352.62
CO,2009,1,359.19
CO,2009,2,353.32
CO,2009,3,344.95
CO,2009,4,344.09
CO,2010,1,340.08
CO,2010,2,336.15
CO,2010,3,340.36
CO,2010,4,338.74
CO,2011,1,330.26
CO,2011,2,324.32
CO,2011,3,327.62
CO,2011,4,330.63
CO,2012,1,328.8
CO,2012,2,329.7
CO,2012,3,335.08
CO,2012,4,338.14
CO,2013,1,342.25
CO,2013,2,349.24
CO,2013,3,357.68
CO,2013,4,360.66
CO,2014,1,365.74
CO,2014,2,378.24
CO,2014,3,386.58
CO,2014,4,392.31
CO,2015,1,399.81
CO,2015,2,416.37
CO,2015,3,431.35
CO,2015,4,437.36
CO,2016,1,445.14
CO,2016,2,460.84
CO,2016,3,473.18
CO,2016,4,480.11
CO,2017,1,488.12
CO,2017,2,505.29
CO,2017,3,513.45
CO,2017,4,520.38
CO,2018,1,534.37
CO,2018,2,548.04
CO,2018,3,556.46
CO,2018,4,558.1
CO,2019,1,565.74
CO,2019,2,574.72
CO,2019,3,580.07
CO,2019,4,584.89
CO,2020,1,591.22
CO,2020,2,598.19
CO,2020,3,607.62
CO,2020,4,620.09
CO,2021,1,636.8
CO,2021,2,682.51
CO,2021,3,723.01
CO,2021,4,743.45
CO,2022,1,774.39
CO,2022,2,832.03
CO,2022,3,823.39
CO,2022,4,804.64
CO,2023,1,806.63
CO,2023,2,827.54
CO,2023,3,829.62
CO,2023,4,821.46
CO,2024,1,834.11
CO,2024,2,848.14
CO,2024,3,851.07
CO,2024,4,851.16
CO,2025,1,854.05
CO,2025,2,856.98
CO,2025,3,856.44
CT,1975,1,62.9
CT,1975,2,62.94
CT,1975,3,61.93
CT,1975,4,61.85
CT,1976,1,64.83
CT,1976,2,64.05
CT,1976,3,67.33
CT,1976,4,67.85
CT,1977,1,64.04
CT,1977,2,68.9
CT,1977,3,71.51
CT,1977,4,72.42
CT,1978,1,73.96
CT,1978,2,79.66
CT,1978,3,86.74
CT,1978,4,88.59
CT,1979,1,95.68
CT,1979,2,97.51
CT,1979,3,100.61
CT,1979,4,101.97
CT,1980,1,100.0
CT,1980,2,102.08
CT,1980,3,103.75
CT,1980,4,104.86
CT,1981,1,103.75
CT,1981,2,110.13
CT,1981,3,114.37
CT,1981,4,111.41
CT,1982,1,111.75
CT,1982,2,112.09
CT,1982,3,111.21
CT,1982,4,112.96
CT,1983,1,118.73
CT,1983,2,121.05
CT,1983,3,122.38
CT,1983,4,126.15
CT,1984,1,131.06
CT,1984,2,134.4
CT,1984,3,140.36
CT,1984,4,141.72
CT,1985,1,148.36
CT,1985,2,155.48
CT,1985,3,160.03
CT,1985,4,168.76
CT,1986,1,174.58
CT,1986,2,185.3
CT,1986,3,199.33
CT,1986,4,212.64
CT,1987,1,224.9
CT,1987,2,237.24
CT,1987,3,250.36
CT,1987,4,257.63
CT,1988,1,263.37
CT,1988,2,267.46
CT,1988,3,265.91
CT,1988,4,266.07
CT,1989,1,261.41
CT,1989,2,261.35
CT,1989,3,262.22
CT,1989,4,261.27
CT,1990,1,257.29
CT,1990,2,249.57
CT,1990,3,246.92
CT,1990,4,240.22
CT,1991,1,239.73
CT,1991,2,236.35
CT,1991,3,233.69
CT,1991,4,235.94
CT,1992,1,236.95
CT,1992,2,232.28
CT,1992,3,233.1
CT,1992,4,232.92
CT,1993,1,229.24
CT,1993,2,229.98
CT,1993,3,229.9
CT,1993,4,230.51
CT,1994,1,228.54
CT,1994,2,223.38
CT,1994,3,220.44
CT,1994,4,217.63
CT,1995,1,216.46
CT,1995,2,219.2
CT,1995,3,224.55
CT,1995,4,224.81
CT,1996,1,227.75
CT,1996,2,224.77
CT,1996,3,221.66
CT,1996,4,222.98
CT,1997,1,224.23
CT,1997,2,225.26
CT,1997,3,227.87
CT,1997,4,230.21
CT,1998,1,235.7
CT,1998,2,235.8
CT,1998,3,239.22
CT,1998,4,242.37
CT,1999,1,245.7
CT,1999,2,248.6
CT,1999,3,253.32
CT,1999,4,256.41
CT,2000,1,261.21
CT,2000,2,268.31
CT,2000,3,274.1
CT,2000,4,277.83
CT,2001,1,284.73
CT,2001,2,290.81
CT,2001,3,297.99
CT,2001,4,303.19
CT,2002,1,309.61
CT,2002,2,318.49
CT,2002,3,327.18
CT,2002,4,334.08
CT,2003,1,338.31
CT,2003,2,343.88
CT,2003,3,352.09
CT,2003,4,364.99
CT,2004,1,371.27
CT,2004,2,383.36
CT,2004,3,402.79
CT,2004,4,410.58
CT,2005,1,421.02
CT,2005,2,435.23
CT,2005,3,447.16
CT,2005,4,456.15
CT,2006,1,462.05
CT,2006,2,464.41
CT,2006,3,464.96
CT,2006,4,467.44
CT,2007,1,470.74
CT,2007,2,467.06
CT,2007,3,463.14
CT,2007,4,462.51
CT,2008,1,461.88
CT,2008,2,451.0
CT,2008,3,437.05
CT,2008,4,433.39
CT,2009,1,436.82
CT,2009,2,422.73
CT,2009,3,412.06
CT,2009,4,410.7
CT,2010,1,405.91
CT,2010,2,401.44
CT,2010,3,406.02
CT,2010,4,406.6
CT,2011,1,396.18
CT,2011,2,388.81
CT,2011,3,389.93
CT,2011,4,392.99
CT,2012,1,386.49
CT,2012,2,382.42
CT,2012,3,383.38
CT,2012,4,384.72
CT,2013,1,382.97
CT,2013,2,381.26
CT,2013,3,380.75
CT,2013,4,377.39
CT,2014,1,376.13
CT,2014,2,379.21
CT,2014,3,381.73
CT,2014,4,381.31
CT,2015,1,386.32
CT,2015,2,387.35
CT,2015,3,385.17
CT,2015,4,384.52
CT,2016,1,384.57
CT,2016,2,386.6
CT,2016,3,389.99
CT,2016,4,390.17
CT,2017,1,384.74
CT,2017,2,390.18
CT,2017,3,392.43
CT,2017,4,392.44
CT,2018,1,390.74
CT,2018,2,393.62
CT,2018,3,397.36
CT,2018,4,395.22
CT,2019,1,397.45
CT,2019,2,403.68
CT,2019,3,408.3
CT,2019,4,410.71
CT,2020,1,412.27
CT,2020,2,416.64
CT,2020,3,425.86
CT,2020,4,437.46
CT,2021,1,449.03
CT,2021,2,472.04
CT,2021,3,497.63
CT,2021,4,507.78
CT,2022,1,521.79
CT,2022,2,552.55
CT,2022,3,562.87
CT,2022,4,560.34
CT,2023,1,568.47
CT,2023,2,597.62
CT,2023,3,609.33
CT,2023,4,618.94
CT,2024,1,621.7
CT,2024,2,651.01
CT,2024,3,666.1
CT,2024,4,670.94
CT,2025,1,676.27
CT,2025,2,701.11
CT,2025,3,708.94
DC,1975,1,47.9
DC,1975,2,46.98
DC,1975,3,47.42
DC,1975,4,54.38
DC,1976,1,53.28
DC,1976,2,52.96
DC,1976,3,59.7
DC,1976,4,58.09
DC,1977,1,59.41
DC,1977,2,64.24
DC,1977,3,66.85
DC,1977,4,72.16
DC,1978,1,69.17
DC,1978,2,77.74
DC,1978,3,81.03
DC,1978,4,81.51
DC,1979,1,89.61
DC,1979,2,88.56
DC,1979,3,92.06
DC,1979,4,98.71
DC,1980,1,100.0
DC,1980,2,96.08
DC,1980,3,99.33
DC,1980,4,101.54
DC,1981,1,91.84
DC,1981,2,106.03
DC,1981,3,95.65
DC,1981,4,103.22
DC,1982,1,77.33
DC,1982,2,102.79
DC,1982,3,81.45
DC,1982,4,101.44
DC,1983,1,95.53
DC,1983,2,97.41
DC,1983,3,102.56
DC,1983,4,100.66
DC,1984,1,102.27
DC,1984,2,104.16
DC,1984,3,106.47
DC,1984,4,108.47
DC,1985,1,107.81
DC,1985,2,110.88
DC,1985,3,112.1
DC,1985,4,114.54
DC,1986,1,114.4
DC,1986,2,119.94
DC,1986,3,123.13
DC,1986,4,128.51
DC,1987,1,133.38
DC,1987,2,136.66
DC,1987,3,141.14
DC,1987,4,146.46
DC,1988,1,155.24
DC,1988,2,162.64
DC,1988,3,166.02
DC,1988,4,170.63
DC,1989,1,180.47
DC,1989,2,182.13
DC,1989,3,184.16
DC,1989,4,187.79
DC,1990,1,193.16
DC,1990,2,192.56
DC,1990,3,188.37
DC,1990,4,188.73
DC,1991,1,191.37
DC,1991,2,192.53
DC,1991,3,190.36
DC,1991,4,194.27
DC,1992,1,196.77
DC,1992,2,196.71
DC,1992,3,196.34
DC,1992,4,195.0
DC,1993,1,193.84
DC,1993,2,194.61
DC,1993,3,195.38
DC,1993,4,195.76
DC,1994,1,197.09
DC,1994,2,190.13
DC,1994,3,189.66
DC,1994,4,181.7
DC,1995,1,184.56
DC,1995,2,184.36
DC,1995,3,189.44
DC,1995,4,192.49
DC,1996,1,195.0
DC,1996,2,191.22
DC,1996,3,188.92
DC,1996,4,190.22
DC,1997,1,190.45
DC,1997,2,192.05
DC,1997,3,190.18
DC,1997,4,190.45
DC,1998,1,197.91
DC,1998,2,199.21
DC,1998,3,200.57
DC,1998,4,206.55
DC,1999,1,208.4
DC,1999,2,213.04
DC,1999,3,219.8
DC,1999,4,225.6
DC,2000,1,235.46
DC,2000,2,244.25
DC,2000,3,251.94
DC,2000,4,256.38
DC,2001,1,267.41
DC,2001,2,279.69
DC,2001,3,291.28
DC,2001,4,299.97
DC,2002,1,309.63
DC,2002,2,320.74
DC,2002,3,335.75
DC,2002,4,345.64
DC,2003,1,353.43
DC,2003,2,360.28
DC,2003,3,371.66
DC,2003,4,391.22
DC,2004,1,406.53
DC,2004,2,426.86
DC,2004,3,456.46
DC,2004,4,481.1
DC,2005,1,502.82
DC,2005,2,532.24
DC,2005,3,564.51
DC,2005,4,592.67
DC,2006,1,601.71
DC,2006,2,609.1
DC,2006,3,615.15
DC,2006,4,626.29
DC,2007,1,631.39
DC,2007,2,630.81
DC,2007,3,632.0
DC,2007,4,625.23
DC,2008,1,613.06
DC,2008,2,596.95
DC,2008,3,583.08
DC,2008,4,576.13
DC,2009,1,578.7
DC,2009,2,561.48
DC,2009,3,556.64
DC,2009,4,563.93
DC,2010,1,557.47
DC,2010,2,560.26
DC,2010,3,568.97
DC,2010,4,568.64
DC,2011,1,560.74
DC,2011,2,568.94
DC,2011,3,571.28
DC,2011,4,577.78
DC,2012,1,581.38
DC,2012,2,585.55
DC,2012,3,595.32
DC,2012,4,606.43
DC,2013,1,616.19
DC,2013,2,634.71
DC,2013,3,655.08
DC,2013,4,658.01
DC,2014,1,672.01
DC,2014,2,688.38
DC,2014,3,695.53
DC,2014,4,711.29
DC,2015,1,717.42
DC,2015,2,728.78
DC,2015,3,745.26
DC,2015,4,760.63
DC,2016,1,767.07
DC,2016,2,783.62
DC,2016,3,789.78
DC,2016,4,803.21
DC,2017,1,800.95
DC,2017,2,820.6
DC,2017,3,831.55
DC,2017,4,836.89
DC,2018,1,847.66
DC,2018,2,860.28
DC,2018,3,864.26
DC,2018,4,876.65
DC,2019,1,882.11
DC,2019,2,888.02
DC,2019,3,901.87
DC,2019,4,907.49
DC,2020,1,915.08
DC,2020,2,917.36
DC,2020,3,927.96
DC,2020,4,948.43
DC,2021,1,958.6
DC,2021,2,998.37
DC,2021,3,1022.13
DC,2021,4,1031.02
DC,2022,1,1055.95
DC,2022,2,1096.13
DC,2022,3,1085.01
DC,2022,4,1062.08
DC,2023,1,1044.98
DC,2023,2,1038.94
DC,2023,3,1042.67
DC,2023,4,1020.96
DC,2024,1,1044.64
DC,2024,2,1075.9
DC,2024,3,1055.8
DC,2024,4,1046.88
DC,2025,1,1060.3
DC,2025,2,1049.38
DC,2025,3,1067.69
DE,1975,1,76.88
DE,1975,2,89.52
DE,1975,3,86.82
DE,1975,4,71.45
DE,1976,1,79.35
DE,1976,2,85.37
DE,1976,3,80.71
DE,1976,4,86.71
DE,1977,1,89.68
DE,1977,2,77.78
DE,1977,3,82.48
DE,1977,4,82.42
DE,1978,1,86.79
DE,1978,2,88.96
DE,1978,3,84.42
DE,1978,4,83.64
DE,1979,1,86.23
DE,1979,2,86.25
DE,1979,3,94.38
DE,1979,4,95.4
DE,1980,1,100.0
DE,1980,2,106.84
DE,1980,3,110.04
DE,1980,4,105.76
DE,1981,1,108.41
DE,1981,2,103.54
DE,1981,3,115.75
DE,1981,4,107.09
DE,1982,1,103.62
DE,1982,2,112.88
DE,1982,3,112.89
DE,1982,4,115.62
DE,1983,1,116.21
DE,1983,2,118.65
DE,1983,3,121.82
DE,1983,4,127.48
DE,1984,1,124.95
DE,1984,2,128.3
DE,1984,3,131.41
DE,1984,4,133.41
DE,1985,1,136.42
DE,1985,2,140.27
DE,1985,3,142.78
DE,1985,4,145.19
DE,1986,1,150.6
DE,1986,2,154.16
DE,1986,3,158.84
DE,1986,4,164.27
DE,1987,1,170.61
DE,1987,2,174.69
DE,1987,3,181.82
DE,1987,4,186.89
DE,1988,1,189.29
DE,1988,2,194.93
DE,1988,3,200.63
DE,1988,4,205.8
DE,1989,1,208.88
DE,1989,2,215.43
DE,1989,3,220.91
DE,1989,4,222.12
DE,1990,1,225.5
DE,1990,2,224.64
DE,1990,3,223.11
DE,1990,4,222.89
DE,1991,1,226.37
DE,1991,2,227.14
DE,1991,3,227.06
DE,1991,4,230.27
DE,1992,1,230.32
DE,1992,2,228.68
DE,1992,3,229.86
DE,1992,4,231.88
DE,1993,1,230.65
DE,1993,2,231.53
DE,1993,3,230.95
DE,1993,4,231.73
DE,1994,1,230.7
DE,1994,2,228.26
DE,1994,3,225.64
DE,1994,4,225.03
DE,1995,1,225.45
DE,1995,2,226.53
DE,1995,3,230.2
DE,1995,4,229.97
DE,1996,1,233.12
DE,1996,2,230.23
DE,1996,3,231.3
DE,1996,4,233.35
DE,1997,1,233.3
DE,1997,2,233.38
DE,1997,3,235.54
DE,1997,4,237.28
DE,1998,1,241.23
DE,1998,2,241.87
DE,1998,3,242.89
DE,1998,4,244.42
DE,1999,1,248.15
DE,1999,2,250.07
DE,1999,3,254.03
DE,1999,4,255.41
DE,2000,1,259.61
DE,2000,2,264.18
DE,2000,3,269.16
DE,2000,4,272.6
DE,2001,1,278.45
DE,2001,2,283.4
DE,2001,3,288.99
DE,2001,4,292.86
DE,2002,1,297.97
DE,2002,2,305.64
DE,2002,3,313.4
DE,2002,4,318.42
DE,2003,1,323.31
DE,2003,2,330.13
DE,2003,3,337.69
DE,2003,4,350.5
DE,2004,1,361.33
DE,2004,2,369.42
DE,2004,3,391.72
DE,2004,4,403.75
DE,2005,1,415.02
DE,2005,2,432.55
DE,2005,3,451.84
DE,2005,4,461.35
DE,2006,1,470.79
DE,2006,2,479.72
DE,2006,3,484.36
DE,2006,4,492.97
DE,2007,1,493.51
DE,2007,2,497.1
DE,2007,3,492.25
DE,2007,4,492.99
DE,2008,1,489.57
DE,2008,2,482.61
DE,2008,3,471.72
DE,2008,4,466.45
DE,2009,1,468.71
DE,2009,2,454.9
DE,2009,3,443.99
DE,2009,4,440.32
DE,2010,1,436.91
DE,2010,2,432.21
DE,2010,3,432.11
DE,2010,4,428.75
DE,2011,1,418.16
DE,2011,2,406.15
DE,2011,3,402.45
DE,2011,4,407.39
DE,2012,1,404.17
DE,2012,2,395.52
DE,2012,3,398.77
DE,2012,4,401.31
DE,2013,1,401.86
DE,2013,2,401.94
DE,2013,3,403.49
DE,2013,4,406.32
DE,2014,1,405.45
DE,2014,2,408.95
DE,2014,3,414.03
DE,2014,4,412.35
DE,2015,1,419.07
DE,2015,2,418.07
DE,2015,3,420.93
DE,2015,4,422.99
DE,2016,1,423.89
DE,2016,2,427.68
DE,2016,3,432.52
DE,2016,4,435.78
DE,2017,1,434.14
DE,2017,2,436.45
DE,2017,3,437.31
DE,2017,4,441.83
DE,2018,1,448.56
DE,2018,2,450.33
DE,2018,3,452.4
DE,2018,4,456.17
DE,2019,1,459.21
DE,2019,2,466.88
DE,2019,3,472.38
DE,2019,4,475.39
DE,2020,1,481.46
DE,2020,2,484.77
DE,2020,3,495.37
DE,2020,4,502.79
DE,2021,1,518.33
DE,2021,2,540.25
DE,2021,3,565.81
DE,2021,4,585.73
DE,2022,1,603.13
DE,2022,2,638.17
DE,2022,3,643.95
DE,2022,4,650.83
DE,2023,1,659.1
DE,2023,2,668.17
DE,2023,3,689.36
DE,2023,4,691.29
DE,2024,1,712.77
DE,2024,2,718.94
DE,2024,3,731.46
DE,2024,4,734.27
DE,2025,1,742.71
DE,2025,2,750.82
DE,2025,3,762.57
FL,1975,1,66.07
FL,1975,2,83.53
FL,1975,3,66.78
FL,1975,4,68.15
FL,1976,1,68.13
FL,1976,2,76.05
FL,1976,3,68.96
FL,1976,4,70.23
FL,1977,1,70.93
FL,1977,2,78.8
FL,1977,3,72.7
FL,1977,4,74.85
FL,1978,1,78.41
FL,1978,2,83.37
FL,1978,3,83.13
FL,1978,4,84.6
FL,1979,1,89.79
FL,1979,2,92.49
FL,1979,3,93.74
FL,1979,4,97.92
FL,1980,1,100.0
FL,1980,2,99.49
FL,1980,3,105.89
FL,1980,4,108.77
FL,1981,1,110.39
FL,1981,2,111.95
FL,1981,3,108.09
FL,1981,4,104.68
FL,1982,1,112.56
FL,1982,2,114.42
FL,1982,3,104.41
FL,1982,4,112.61
FL,1983,1,121.38
FL,1983,2,123.59
FL,1983,3,124.26
FL,1983,4,124.5
FL,1984,1,125.92
FL,1984,2,126.92
FL,1984,3,128.21
FL,1984,4,126.45
FL,1985,1,127.88
FL,1985,2,128.26
FL,1985,3,128.09
FL,1985,4,129.86
FL,1986,1,131.28
FL,1986,2,134.72
FL,1986,3,135.64
FL,1986,4,135.81
FL,1987,1,136.5
FL,1987,2,138.65
FL,1987,3,138.86
FL,1987,4,139.81
FL,1988,1,141.37
FL,1988,2,144.29
FL,1988,3,145.44
FL,1988,4,146.64
FL,1989,1,147.76
FL,1989,2,148.76
FL,1989,3,151.22
FL,1989,4,152.34
FL,1990,1,153.03
FL,1990,2,152.51
FL,1990,3,153.44
FL,1990,4,152.89
FL,1991,1,154.65
FL,1991,2,155.05
FL,1991,3,154.81
FL,1991,4,157.51
FL,1992,1,159.36
FL,1992,2,157.96
FL,1992,3,160.6
FL,1992,4,160.72
FL,1993,1,160.93
FL,1993,2,162.65
FL,1993,3,163.97
FL,1993,4,165.56
FL,1994,1,165.36
FL,1994,2,164.28
FL,1994,3,164.49
FL,1994,4,164.43
FL,1995,1,165.0
FL,1995,2,167.29
FL,1995,3,170.42
FL,1995,4,171.78
FL,1996,1,173.58
FL,1996,2,172.5
FL,1996,3,173.1
FL,1996,4,174.04
FL,1997,1,176.0
FL,1997,2,175.96
FL,1997,3,178.28
FL,1997,4,181.35
FL,1998,1,184.88
FL,1998,2,184.67
FL,1998,3,187.03
FL,1998,4,189.78
FL,1999,1,190.87
FL,1999,2,192.36
FL,1999,3,194.67
FL,1999,4,196.98
FL,2000,1,200.84
FL,2000,2,204.5
FL,2000,3,208.8
FL,2000,4,213.16
FL,2001,1,219.3
FL,2001,2,224.82
FL,2001,3,229.96
FL,2001,4,235.52
FL,2002,1,240.19
FL,2002,2,247.54
FL,2002,3,254.5
FL,2002,4,260.29
FL,2003,1,265.84
FL,2003,2,272.25
FL,2003,3,278.77
FL,2003,4,291.75
FL,2004,1,300.59
FL,2004,2,314.71
FL,2004,3,334.49
FL,2004,4,349.79
FL,2005,1,368.49
FL,2005,2,396.09
FL,2005,3,423.66
FL,2005,4,446.0
FL,2006,1,463.56
FL,2006,2,473.34
FL,2006,3,476.84
FL,2006,4,480.13
FL,2007,1,477.29
FL,2007,2,471.03
FL,2007,3,454.17
FL,2007,4,442.7
FL,2008,1,424.91
FL,2008,2,395.54
FL,2008,3,363.42
FL,2008,4,345.09
FL,2009,1,350.59
FL,2009,2,332.69
FL,2009,3,313.58
FL,2009,4,305.64
FL,2010,1,299.89
FL,2010,2,291.53
FL,2010,3,294.93
FL,2010,4,289.64
FL,2011,1,275.84
FL,2011,2,267.41
FL,2011,3,270.19
FL,2011,4,272.63
FL,2012,1,267.24
FL,2012,2,265.36
FL,2012,3,271.57
FL,2012,4,275.44
FL,2013,1,279.12
FL,2013,2,288.46
FL,2013,3,295.78
FL,2013,4,303.32
FL,2014,1,307.52
FL,2014,2,315.88
FL,2014,3,322.59
FL,2014,4,328.57
FL,2015,1,335.97
FL,2015,2,344.07
FL,2015,3,352.67
FL,2015,4,359.52
FL,2016,1,366.31
FL,2016,2,375.59
FL,2016,3,385.9
FL,2016,4,392.25
FL,2017,1,399.39
FL,2017,2,409.17
FL,2017,3,416.42
FL,2017,4,424.49
FL,2018,1,433.0
FL,2018,2,441.35
FL,2018,3,448.79
FL,2018,4,452.23
FL,2019,1,459.23
FL,2019,2,465.22
FL,2019,3,472.87
FL,2019,4,478.94
FL,2020,1,486.23
FL,2020,2,492.48
FL,2020,3,501.06
FL,2020,4,514.46
FL,2021,1,531.18
FL,2021,2,565.97
FL,2021,3,607.69
FL,2021,4,641.98
FL,2022,1,678.12
FL,2022,2,732.98
FL,2022,3,761.68
FL,2022,4,758.68
FL,2023,1,762.04
FL,2023,2,778.09
FL,2023,3,795.71
FL,2023,4,795.93
FL,2024,1,805.67
FL,2024,2,813.26
FL,2024,3,818.36
FL,2024,4,827.04
FL,2025,1,817.18
FL,2025,2,822.61
FL,2025,3,817.99
GA,1975,1,73.89
GA,1975,2,71.65
GA,1975,3,73.68
GA,1975,4,73.79
GA,1976,1,71.98
GA,1976,2,73.19
GA,1976,3,78.84
GA,1976,4,78.37
GA,1977,1,75.98
GA,1977,2,76.79
GA,1977,3,78.95
GA,1977,4,79.73
GA,1978,1,84.2
GA,1978,2,81.39
GA,1978,3,85.44
GA,1978,4,86.41
GA,1979,1,87.99
GA,1979,2,91.05
GA,1979,3,92.16
GA,1979,4,95.65
GA,1980,1,100.0
GA,1980,2,100.44
GA,1980,3,102.17
GA,1980,4,102.73
GA,1981,1,107.94
GA,1981,2,107.52
GA,1981,3,108.8
GA,1981,4,113.36
GA,1982,1,113.57
GA,1982,2,115.45
GA,1982,3,114.35
GA,1982,4,116.42
GA,1983,1,117.82
GA,1983,2,118.6
GA,1983,3,121.12
GA,1983,4,120.81
GA,1984,1,124.41
GA,1984,2,126.59
GA,1984,3,124.23
GA,1984,4,129.28
GA,1985,1,131.73
GA,1985,2,128.59
GA,1985,3,135.22
GA,1985,4,137.8
GA,1986,1,140.12
GA,1986,2,141.97
GA,1986,3,143.67
GA,1986,4,146.07
GA,1987,1,148.51
GA,1987,2,150.17
GA,1987,3,151.84
GA,1987,4,152.59
GA,1988,1,154.74
GA,1988,2,156.66
GA,1988,3,156.93
GA,1988,4,156.73
GA,1989,1,157.86
GA,1989,2,158.27
GA,1989,3,160.4
GA,1989,4,161.44
GA,1990,1,160.92
GA,1990,2,159.51
GA,1990,3,160.53
GA,1990,4,159.43
GA,1991,1,161.19
GA,1991,2,161.74
GA,1991,3,161.27
GA,1991,4,163.01
GA,1992,1,164.11
GA,1992,2,164.31
GA,1992,3,167.64
GA,1992,4,167.96
GA,1993,1,168.27
GA,1993,2,170.18
GA,1993,3,171.32
GA,1993,4,172.59
GA,1994,1,173.15
GA,1994,2,174.12
GA,1994,3,174.86
GA,1994,4,175.56
GA,1995,1,176.47
GA,1995,2,179.88
GA,1995,3,182.23
GA,1995,4,185.06
GA,1996,1,187.22
GA,1996,2,188.18
GA,1996,3,189.74
GA,1996,4,191.36
GA,1997,1,193.47
GA,1997,2,195.7
GA,1997,3,199.01
GA,1997,4,201.81
GA,1998,1,205.45
GA,1998,2,207.28
GA,1998,3,211.09
GA,1998,4,214.19
GA,1999,1,217.11
GA,1999,2,220.4
GA,1999,3,224.24
GA,1999,4,226.91
GA,2000,1,229.9
GA,2000,2,233.66
GA,2000,3,237.42
GA,2000,4,241.28
GA,2001,1,248.08
GA,2001,2,251.08
GA,2001,3,254.34
GA,2001,4,257.63
GA,2002,1,259.79
GA,2002,2,261.79
GA,2002,3,266.08
GA,2002,4,269.15
GA,2003,1,271.19
GA,2003,2,273.0
GA,2003,3,274.66
GA,2003,4,278.23
GA,2004,1,282.04
GA,2004,2,284.04
GA,2004,3,288.0
GA,2004,4,292.53
GA,2005,1,296.31
GA,2005,2,300.13
GA,2005,3,305.2
GA,2005,4,309.33
GA,2006,1,312.33
GA,2006,2,314.23
GA,2006,3,316.75
GA,2006,4,322.76
GA,2007,1,325.38
GA,2007,2,326.45
GA,2007,3,324.42
GA,2007,4,326.57
GA,2008,1,326.83
GA,2008,2,321.82
GA,2008,3,313.12
GA,2008,4,311.73
GA,2009,1,318.53
GA,2009,2,308.84
GA,2009,3,296.3
GA,2009,4,291.99
GA,2010,1,286.36
GA,2010,2,280.1
GA,2010,3,282.91
GA,2010,4,279.1
GA,2011,1,269.01
GA,2011,2,257.44
GA,2011,3,258.82
GA,2011,4,258.37
GA,2012,1,251.71
GA,2012,2,247.15
GA,2012,3,250.32
GA,2012,4,253.36
GA,2013,1,253.62
GA,2013,2,259.61
GA,2013,3,263.04
GA,2013,4,266.45
GA,2014,1,270.1
GA,2014,2,276.76
GA,2014,3,281.97
GA,2014,4,283.98
GA,2015,1,288.19
GA,2015,2,295.06
GA,2015,3,298.66
GA,2015,4,301.22
GA,2016,1,303.95
GA,2016,2,312.25
GA,2016,3,318.22
GA,2016,4,320.87
GA,2017,1,322.91
GA,2017,2,331.55
GA,2017,3,336.52
GA,2017,4,339.96
GA,2018,1,347.63
GA,2018,2,355.75
GA,2018,3,361.75
GA,2018,4,363.82
GA,2019,1,369.18
GA,2019,2,376.74
GA,2019,3,382.17
GA,2019,4,385.96
GA,2020,1,391.89
GA,2020,2,396.04
GA,2020,3,403.83
GA,2020,4,412.25
GA,2021,1,424.49
GA,2021,2,448.8
GA,2021,3,475.8
GA,2021,4,500.08
GA,2022,1,524.7
GA,2022,2,561.17
GA,2022,3,577.25
GA,2022,4,577.67
GA,2023,1,582.92
GA,2023,2,599.22
GA,2023,3,608.97
GA,2023,4,612.17
GA,2024,1,621.37
GA,2024,2,633.43
GA,2024,3,640.99
GA,2024,4,642.81
GA,2025,1,650.85
GA,2025,2,654.88
GA,2025,3,656.63
HI,1975,1,62.79
HI,1975,2,53.82
HI,1975,3,91.44
HI,1975,4,55.76
HI,1976,1,53.6
HI,1976,2,56.88
HI,1976,3,57.48
HI,1976,4,63.37
HI,1977,1,55.93
HI,1977,2,59.02
HI,1977,3,60.35
HI,1977,4,65.73
HI,1978,1,65.93
HI,1978,2,65.3
HI,1978,3,67.25
HI,1978,4,74.79
HI,1979,1,73.94
HI,1979,2,82.25
HI,1979,3,89.53
HI,1979,4,92.47
HI,1980,1,100.0
HI,1980,2,102.12
HI,1980,3,100.45
HI,1980,4,107.62
HI,1981,1,101.82
HI,1981,2,98.65
HI,1981,3,86.12
HI,1981,4,49.22
HI,1982,1,112.29
HI,1982,2,103.68
HI,1982,3,100.19
HI,1982,4,85.39
HI,1983,1,102.06
HI,1983,2,106.03
HI,1983,3,111.76
HI,1983,4,106.04
HI,1984,1,108.12
HI,1984,2,113.27
HI,1984,3,110.13
HI,1984,4,109.09
HI,1985,1,114.5
HI,1985,2,112.83
HI,1985,3,116.74
HI,1985,4,117.8
HI,1986,1,119.76
HI,1986,2,119.86
HI,1986,3,120.74
HI,1986,4,123.58
HI,1987,1,127.81
HI,1987,2,130.73
HI,1987,3,132.56
HI,1987,4,135.61
HI,1988,1,144.52
HI,1988,2,151.38
HI,1988,3,155.33
HI,1988,4,166.3
HI,1989,1,178.81
HI,1989,2,183.46
HI,1989,3,195.43
HI,1989,4,202.57
HI,1990,1,217.58
HI,1990,2,231.03
HI,1990,3,241.73
HI,1990,4,251.09
HI,1991,1,256.76
HI,1991,2,259.2
HI,1991,3,259.38
HI,1991,4,263.23
HI,1992,1,262.5
HI,1992,2,262.02
HI,1992,3,263.83
HI,1992,4,264.57
HI,1993,1,263.73
HI,1993,2,265.05
HI,1993,3,264.23
HI,1993,4,265.58
HI,1994,1,266.42
HI,1994,2,263.5
HI,1994,3,264.61
HI,1994,4,257.42
HI,1995,1,256.61
